#age,5(day),,,,,,,,,,,,,
#ecotype,Col-0,,,,,,,,,,,,,
#cell line,T87,,,,,,,,,,,,,
#compound,,,dimethylthiourea,dimethylthiourea,ethanol,ethanol,abscisic acid and dimethylthiourea,abscisic acid,abscisic acid,abscisic acid and dimethylthiourea,ethanol,dimethylthiourea,abscisic acid,abscisic acid and dimethylthiourea
Gene ID,Gene Name,DesignElementAccession,GSM604753,GSM604752,GSM571891,GSM571893,GSM604750,GSM571892,GSM571896,GSM604755,GSM571895,GSM604754,GSM571894,GSM604751
AT3G44350,anac061,252681_at,3.497107033,3.495059278,3.600313224,3.671895597,3.467037123,3.870964448,3.704727582,3.792398266,3.833594556,3.351118515,3.961328089,3.896389325
AT3G44370,ALB3L3,252682_at,5.645428932,5.500380361,5.107485151,5.888664808,5.297056695,5.232717486,5.868999977,5.31632327,5.68962634,4.978211125,5.740158719,5.402094272
AT3G44380,,252683_at,7.117716922,6.849190145,6.071477698,6.869110041,6.088953864,5.545993715,5.788708197,6.565126574,6.576122833,7.41427883,5.854148618,5.972396732
AT3G44400,,252684_at,3.887971568,4.32456688,4.967528807,4.253407043,3.707266905,4.439988771,4.077558197,3.629128987,4.41709872,3.673455231,4.04027305,4.176970041
AT3G44430,,252659_at,5.890545018,6.423905941,5.492136774,6.746407702,4.977828408,5.149639658,5.58965571,4.975212222,6.791823541,6.767739823,5.683585643,4.652001227
AT3G44440,,252660_at,3.611146436,3.525080329,3.617289679,3.750991893,3.851506404,3.718395427,4.087130344,4.127724168,3.764430478,3.708940989,3.962870951,4.013899753
AT3G44450,BIC2,252661_at,3.623677941,3.605781254,3.682466373,3.939483483,3.46595085,3.667939422,3.760821289,3.791232164,3.593123142,3.656229714,3.855046971,3.678173939
AT3G44460,DPBF2,252645_at,3.850364006,3.784108324,3.727149552,3.722837916,3.878269946,3.574741794,3.73580152,3.611066029,3.552274633,4.009463128,3.732056725,3.502862285
AT3G44510,,252635_at,3.834677961,3.745648081,5.10847833,3.881099895,3.579719079,3.897476864,3.531839138,3.858369609,3.771022234,3.76529951,3.649098632,3.866505327
AT3G44510,,252636_at,3.705369316,3.580516222,4.62388882,3.293665934,3.649564359,3.867438248,3.408412992,3.463338677,3.457401347,3.532559499,3.360697071,3.374046838
AT3G44530,HIRA,252637_at,6.353502162,6.226579636,6.06755506,6.266469635,6.449782401,5.951861841,5.938006219,6.190099622,6.036392064,5.957458035,6.386101481,6.448190306
AT3G44540,FAR4,252638_at,3.545049718,3.60083327,4.284328871,3.893068383,8.318718541,11.02583605,9.796845283,7.504257529,4.192457533,3.775165788,9.415762208,7.996825012
AT3G44550,FAR5,252639_at,4.84027458,4.861101377,6.655636915,4.990873693,7.504981764,9.858388914,9.437061341,7.136760586,4.919905322,5.618336207,9.244876977,7.222803741
AT3G44560,FAR8,252640_at,3.202068172,3.209414605,3.251340651,3.184683094,3.380585542,3.883830889,3.539045422,3.620534506,3.252859291,3.259641989,3.678868576,3.364451794
AT3G44570,,252641_at,3.399157534,3.201614045,3.193875642,3.375894415,3.280171079,3.4082115,3.428271047,3.402412078,3.44826852,3.21251764,3.760346191,3.416220695
AT3G44580,,252642_at,3.5988548,3.744518809,3.496438261,3.459667533,3.587105798,3.414576648,3.514458828,3.613052056,3.488569499,3.870884421,3.488422937,3.693358703
AT3G44590,RPP2D,252643_at,11.37267147,11.20508874,9.723362185,10.33796821,9.586578184,8.781737211,8.959273825,9.607083214,10.41593904,11.31658468,8.99631638,9.661461384
AT3G44600,CYP71,252644_at,7.882700914,7.735706313,7.603452279,7.908014934,6.860981212,6.586298383,6.89307301,6.800671955,7.800450416,7.968550215,6.973837945,6.885060264
AT3G44610,,252646_at,5.328115419,4.7838735,5.486132446,4.973118263,6.025147602,6.451199092,6.087426493,5.965698558,4.88921763,5.402838023,6.2534533,5.803379388
AT3G44620,,252647_at,7.355248627,7.618202996,7.685220484,7.304211702,8.26018384,8.15240547,8.155440978,7.92278187,7.316618682,7.801006816,8.060343684,8.142540665
AT3G44630,,252648_at,6.398550598,6.523302054,6.948360291,6.93426444,6.820465929,6.968055963,6.976266349,7.284100099,6.858554174,5.857867051,6.840217015,7.181992954
AT3G44680,HDA9,252649_at,7.07491486,7.279124994,6.933502663,7.195406843,6.319575137,6.356796608,6.623487852,6.111756158,7.265988662,7.204072184,6.449837306,6.369830913
AT3G44690,,252650_at,3.652328419,3.347788065,3.586220237,3.581363733,3.608602801,3.475349331,3.457893866,3.397127323,3.409772523,3.830849023,3.624730118,3.620875203
AT3G44700,,252651_at,3.51167025,3.585377137,3.644141999,3.573696087,3.538620108,3.474022412,3.662696677,3.967305582,3.40423377,3.820426862,3.602808671,3.813818699
AT3G44720,ADT4,252652_at,9.088575872,9.291004564,8.675077429,9.057035605,9.253550028,10.09618845,9.484936987,8.725966435,9.033569681,8.353769178,9.247436205,9.413207537
AT3G44730,ATKP1,252653_at,4.333247105,4.446470776,4.386498782,4.464738453,4.304911222,4.85321567,4.051879392,4.290537155,4.715424875,4.329567752,4.480091084,4.134973287
AT3G44735,PSK6,252624_at,7.502536357,7.666888578,7.004003349,7.845101652,8.620395956,7.4922603,7.749673767,9.517914653,7.858585509,7.124609637,8.146045229,8.65908395
AT3G44740,,252654_at,6.128090595,6.0422773,5.847793813,6.050980759,5.615380857,5.561501578,5.887072286,5.458280079,6.13701496,6.294523274,5.857188053,5.834209753
AT3G44750,HDT1,252625_at,11.25527532,11.1867959,8.55013558,10.51266456,6.631613694,6.388298913,6.695931802,7.176363893,10.52738199,11.25971221,7.344788891,6.464987386
AT3G44760,,252655_at,3.369040765,3.353629612,3.459583635,3.599994207,3.444620447,3.466322226,3.503115779,3.781011858,3.547908004,3.406339844,3.459188348,3.503909786
AT3G44770,,252656_at,4.538903351,4.53030472,4.410392105,4.415358294,4.106537938,4.352361497,4.236811921,4.349899444,4.332356084,4.747113419,4.376167223,4.334410172
AT3G44780,,252657_at,3.66929954,3.497171564,3.727373672,3.744674963,3.965636004,3.812117161,3.794698896,3.936622185,3.635820399,3.775415738,3.712729835,3.700941849
AT3G44800,,252658_at,3.315307075,3.339214227,3.399317155,3.352462345,3.228161932,3.40679573,3.330414488,3.34521791,3.417994465,3.240395576,3.436000868,3.241283178
AT3G44820,,246331_at,3.640644093,3.661804611,3.724098008,3.927220982,3.675150609,3.916654013,3.745886841,3.836973718,3.642356916,3.8857366,3.807728987,3.797868323
AT3G44830,PDAT2,246332_at,3.747200862,3.751197333,3.767485659,3.980646858,3.829148176,4.084356414,3.982938991,3.914736914,3.786725702,4.725273324,3.642369891,4.132577726
AT3G44840,,246333_at,3.537657136,3.382505319,3.578161375,3.42745716,3.384290843,3.316964207,3.471072058,3.585504158,3.303248709,3.546040529,3.341939292,3.527550226
AT3G44850,,246334_at,6.115930849,6.12184038,5.507126561,5.409789053,5.73733205,5.026425677,4.763889679,5.203851681,5.47477813,5.900835466,5.368759213,5.596969682
AT3G44880,PAO,246335_at,6.488635203,6.098032141,7.651199703,6.693043897,8.605226366,9.645067904,9.052702885,8.697271652,6.418454526,6.339339247,8.935976648,8.538792416
AT3G44890,RPL9,246339_at,7.651763274,7.55559023,7.040984637,7.351503522,6.951885026,6.086431376,6.706376315,7.305789421,7.335773476,7.790465947,7.108447324,6.512052587
AT3G44900,CHX4,246336_at,3.409695143,3.342871276,3.446050274,3.380947275,3.454769801,3.280454311,3.438885532,3.396214824,3.423781704,3.270651149,3.451034531,3.459691466
AT3G44910,CHX12,246337_at,4.096749341,3.830557227,3.695960402,3.734877965,3.533401024,3.893903622,3.555811719,3.66597724,3.583356849,3.897169878,3.664986248,3.914182221
AT3G44940,,252626_at,3.978740807,3.896707853,4.342944483,4.249412682,3.929606566,4.043810593,3.781620347,3.843619157,4.134973287,3.920424102,3.732675359,3.753986909
AT3G44950,,252627_at,5.798135336,5.69273983,5.216126664,6.100867789,5.661881987,5.430429559,5.849172478,6.072415117,5.835539691,5.79254383,5.949191599,5.852488992
AT3G44960,,252628_at,3.151117744,3.43367886,3.211608497,3.517010025,3.478672643,3.203805014,3.347967785,3.38919867,3.29703568,3.421959972,3.266550796,3.382678374
AT3G44970,,252629_at,3.303989289,3.063280787,3.447276038,3.379037253,3.43213537,3.596194658,3.57677758,3.517819642,3.513962486,3.542731932,3.593028776,3.562466606
AT3G44980,,252630_at,3.435469959,3.319430038,3.363825857,3.398916486,3.465363535,3.378263221,3.402714759,3.674527818,3.330262072,3.516731477,3.558768286,3.47298857
AT3G44990,XTH31,252607_at,3.656092411,3.591785877,3.870640821,3.797908817,3.816862921,3.63692566,3.623211694,3.700667775,3.849630566,3.6697729,3.599528296,3.668585631
AT3G45000,VPS24-2,252600_at,3.591833811,3.767684742,3.516985651,3.47866865,3.719352191,3.643867392,3.376227024,3.699566066,3.654676471,3.973202282,3.474937106,3.548871486
AT3G45010,SCPL48,252606_at,5.053106799,4.929445326,7.041150609,4.943853095,7.237369358,10.46454456,7.830727006,8.559254141,5.190216437,5.001704267,7.60505747,6.94121755
AT3G45040,EVN,252602_at,8.189620944,7.921179639,8.798198161,8.26993176,7.99228917,8.499745586,8.212442264,7.8517625,8.262384132,7.970491161,8.339389209,8.094740628
AT3G45050,,252603_at,7.376417491,7.362159888,6.674414788,7.004511982,7.202051796,6.250044995,7.105284575,7.147860256,7.012831394,7.07704801,6.857750901,7.557894701
AT3G45060,NRT2.6,252604_at,10.23480992,10.18788332,12.78559779,10.62197833,8.799817339,11.0092785,10.53977205,9.983054884,10.7895264,9.763236984,10.51536963,8.738436356
AT3G45090,,252608_at,7.637506225,7.420794367,6.057356648,6.873830004,5.500616586,5.119539407,4.990768616,4.909488392,6.947459375,7.651342675,5.04803848,5.504497039
AT3G45100,PIGA,252617_at,7.259055186,6.976887658,6.872764883,6.663833404,7.301550689,6.719941381,6.957579557,7.366229982,7.044688771,7.075852628,7.097086347,7.329689391
AT3G45110,,252609_at,3.656092411,3.692140433,3.498260203,3.635649178,3.462420868,3.613463982,3.568504946,3.674926021,3.659706597,3.511722142,3.616839632,3.594913841
AT3G45130,LAS1,252611_at,5.133271218,4.849964326,6.256813545,4.741114323,6.572925853,6.653269808,6.799954427,6.402112404,4.897278969,5.209456068,6.602921788,6.743126231
AT3G45140,LOX2,252618_at,4.416708815,4.469897813,4.501031511,3.878526221,7.268342424,3.762315727,3.955343591,7.997800031,4.081782621,4.941088165,3.866827527,7.998558121
AT3G45160,,252612_at,3.521415975,3.387463368,3.270704362,3.283642818,3.27636127,3.209251549,3.400720277,3.307879397,3.408558641,3.563496782,3.190836581,3.548224027
AT3G45190,,252613_at,7.814003596,7.602801801,7.998962895,7.841343843,7.68369864,8.064682786,7.81252672,7.729300977,7.727916732,7.700226373,7.644557187,7.94546503
AT3G45210,,252619_at,6.583444873,6.59102705,8.264728138,7.865131282,7.616766699,8.677042009,8.363856029,8.072702958,7.792384307,6.001782997,8.389102181,7.438380018
AT3G45220,,252614_at,3.325200403,3.661255016,3.387476037,3.506455312,3.903560496,3.476158192,3.631595977,3.429805178,3.232572333,3.489488166,3.584408446,3.51663748
AT3G45230,,252615_at,7.7629146,7.65141699,6.409309413,6.919753858,5.361542217,4.873068731,4.58341644,5.203177703,7.216832542,7.64366466,4.853877296,5.311934205
AT3G45240,GRIK1,252616_at,7.614955059,7.737048144,7.348606012,7.982248189,7.994843689,7.815581632,8.048754232,7.261830044,7.858698332,7.74920366,7.797210863,8.03190404
AT3G45260,IDD9,252573_at,3.286884374,3.211992093,3.30097327,3.092671525,3.383262211,3.360824712,3.389475035,3.717905575,3.244521494,3.368996478,3.322030884,3.332348153
AT3G45280,SYP72,252571_at,3.456730563,3.417947939,3.393317214,3.354829138,3.431160967,3.526121917,3.414131601,3.402493792,3.280626188,3.40223026,3.445161495,3.620997871
AT3G45290,MLO3,252572_at,3.990841222,3.643922903,3.570544682,3.506157165,3.490495615,3.655830571,3.555673294,3.593488811,3.584861249,3.660283916,3.399734927,3.346368755
AT3G45300,IVD,252570_at,7.935994939,7.873626042,8.322937438,7.712603895,9.42484458,9.096268541,8.977402724,8.945642427,7.812377678,7.729306319,8.969988156,9.394368413
AT3G45310,,252622_at,9.621975522,9.720577244,9.591596695,9.913518872,9.786902178,9.525527119,9.758572523,9.557506222,9.880494116,8.91991702,9.826586774,9.646462158
AT3G45320,,252623_at,3.622608259,3.345502782,3.1792007,3.317761861,3.406870789,3.413865384,3.25942837,3.63633208,3.278494027,3.322526858,3.473386879,3.292749582
AT3G45330,LECRK11,252596_at,4.329249024,4.191401639,4.216795292,4.126228225,3.667155816,3.765196118,3.759385802,3.497520656,4.24190153,4.166517246,3.856407289,3.700725346
AT3G45390,LECRK12,252599_at,3.893996408,3.846532358,3.841005296,3.855595718,4.123347673,3.847446479,3.714629772,3.952953394,3.744571159,3.861274849,3.702224191,3.749585056
AT3G45410,LECRK13,252568_at,5.39908357,5.607403074,6.291690453,6.031179965,5.200838459,6.035160701,6.269730102,4.939710579,5.862049512,5.119893617,6.068440356,5.626904495
AT3G45420,LECRK14,252569_at,4.075948888,4.050940913,4.534956722,3.966452615,4.741276997,4.241058615,3.975832689,4.153413384,3.863389136,4.231546196,4.010177933,4.205700062
AT3G45430,LECRK15,252574_at,4.531223794,4.170983494,4.375542215,4.46510538,4.369465284,4.221569618,4.410760137,4.587873832,4.394019006,4.398261108,4.417885602,4.370453803
AT3G45440,,252575_at,4.759201006,4.53324224,5.017645585,5.084329284,4.633928107,5.062688524,5.497220826,5.302147776,5.120568598,4.892346101,5.298744196,5.01674097
AT3G45460,,252577_at,3.616333059,3.393970952,3.567443961,3.768153326,3.452615529,3.585394992,3.675605336,3.334676735,3.593973003,3.546486767,3.586077326,3.666713938
AT3G45480,,252578_at,3.194233281,3.262720683,3.199958877,3.094071918,3.088525732,2.942281553,3.238004999,3.208396988,3.289331515,3.204582797,3.208039858,3.247931095
AT3G45490,,252580_at,4.185907807,4.47657681,4.756305675,4.741095684,4.615774658,4.591500973,5.097455073,5.09093495,4.700247022,4.38783257,5.399494426,4.687642066
AT3G45500,,252581_at,3.506157936,3.490903499,3.423593174,3.670395451,3.726205411,3.365428854,3.685222979,3.651274361,3.236128209,3.72494099,3.752212682,3.459779111
AT3G45510,,252579_at,3.568504946,3.241640199,3.361564604,3.395224374,3.347967785,3.40446617,3.509233457,3.775113731,3.305166022,3.674040591,3.502372376,3.432439424
AT3G45530,,252582_at,9.310082878,9.269837977,10.13366149,9.623327351,9.774408962,10.04641029,10.07079924,10.07431806,9.701272732,8.468664276,9.918402584,10.12330964
AT3G45540,,252583_at,3.951451936,3.703555921,3.892697767,3.80044197,4.817180278,4.209913675,3.917156118,3.921644976,3.680508276,3.518513983,3.621347791,4.651040323
AT3G45560,,252584_at,3.626774676,3.502451178,3.464702627,3.297555128,3.570926677,3.323389497,3.511284205,3.476718581,3.440603566,3.592684286,3.610642252,3.582770122
AT3G45590,SEN1,252593_at,5.500654063,5.630290213,5.176280646,4.827565385,4.912767066,5.452578432,5.126050519,5.204318553,4.986864598,5.651974933,5.170413864,5.364336264
AT3G45600,TET3,252591_at,10.53150624,10.44653959,10.28291975,10.39228541,11.04221315,9.507966532,10.64322995,10.91854691,10.41825378,10.3248031,10.71345518,10.92287032
AT3G45610,DOF3.2,252586_at,3.698385088,3.525627464,3.658378946,3.727392801,3.954757533,3.815846182,3.716870196,3.739692607,3.719024724,3.554924732,3.734566872,3.806200795
AT3G45620,,252587_at,9.004296799,8.731446016,9.118673982,8.769630598,8.758823189,8.875485433,8.700213324,8.740221063,8.623075704,8.262960808,8.709480666,8.854968325
AT3G45630,,252588_at,6.490640318,6.190385299,7.408158853,7.214385538,7.185770788,7.822464565,7.652362554,7.021478435,7.246448871,6.548266266,7.581568147,7.41005544
AT3G45640,MPK3,252592_at,8.355195499,8.432302064,9.140046864,8.381710989,8.30050799,8.455541541,8.22856514,8.703214358,8.576444002,7.921674101,8.398925105,8.30599135
AT3G45670,,252590_at,4.244628043,4.227143946,3.989892426,3.93082811,4.153129109,3.961554504,4.311251007,4.130583338,3.832297716,4.520705538,4.056451736,4.182312618
AT3G45680,NPF2.3,252594_at,4.213344718,4.027047292,4.322417782,4.288303534,4.62417422,4.538371385,4.544633024,4.065950847,4.294380463,4.199199584,4.159698883,4.374003845
AT3G45690,NPF2.2,252595_at,3.560608489,3.404406469,3.555478233,3.622546373,3.430756476,3.545696533,3.318671489,3.932153187,3.616452223,3.468212435,3.576045712,3.64679883
AT3G45700,NPF2.4,252536_at,4.269124674,4.311708205,4.005613783,4.019024006,4.702981238,4.175680448,3.946930883,4.476538974,4.134744291,4.455791815,4.098535319,4.757980578
AT3G45710,NPF2.5,252537_at,3.581848576,3.527371919,3.490463088,3.687697834,4.08815491,3.771501859,4.844533506,4.007751028,3.539811889,3.787551549,4.43495738,3.850076793
AT3G45720,NPF2.1,252538_at,3.633762135,3.745038524,3.795400053,3.785081044,4.017359242,3.721835137,3.87194382,3.911738161,3.700919161,3.664607824,3.737446442,3.578262592
AT3G45730,,252539_at,6.08623187,6.518524962,5.948445071,6.067836141,5.487951864,6.047093398,5.889514618,5.565630913,6.272356878,6.883696151,5.493217219,5.674741477
AT3G45740,,252540_at,7.213550104,7.347557779,7.09045296,7.248028669,7.083919814,7.096217266,6.743714192,6.321812367,7.275730213,6.905058752,6.980829636,7.057674652
AT3G45750,,252541_at,5.57886337,5.730510614,5.812192222,5.783143746,5.505641547,5.840318502,5.254156974,5.31034271,5.460850814,6.048778028,5.471034723,5.427513561
AT3G45770,,252542_at,8.231267682,8.082828794,8.251224858,8.067433957,8.262325679,8.427126475,8.256203136,8.6559765,8.10389572,8.00817729,8.363392482,8.46268668
AT3G45780,PHOT1,252543_at,3.69845344,3.424742926,4.21435487,4.247099669,4.289133233,4.326984257,5.304801384,5.23702978,4.391585512,3.483246353,4.979717054,4.818483412
AT3G45810,RBOHJ,252544_at,3.356885934,3.507983177,3.396522345,3.615885545,3.666995657,3.639454887,3.522558078,3.588592173,3.521433665,3.606842835,3.360697071,3.38758498
AT3G45820,,252545_at,5.232045705,5.106383574,5.303978198,5.133231366,5.470181747,7.123630425,6.457123834,5.903631591,5.253248262,4.996194226,6.41554433,5.673261573
AT3G45830,,252546_at,6.786958303,6.601677457,6.79506138,6.700371787,6.825743109,7.37204767,6.973557129,7.085852978,6.443116439,6.627216541,7.025743097,7.061386647
AT3G45840,,252547_at,4.975437079,4.78375378,4.464766103,5.007926463,4.521224081,4.621309889,4.649707867,5.052266032,5.081048282,4.952984798,4.721918274,4.826245656
AT3G45850,,252548_at,5.959713075,6.034885694,6.884398983,5.809582231,5.945059766,5.92652001,5.928322497,5.473831165,6.039217959,6.160505414,6.040596693,5.870140461
AT3G45860,CRK4,252549_at,3.951451936,3.62096505,3.776221972,3.927220982,4.042030181,3.723286983,3.81945564,3.793201837,3.728990143,3.822064515,3.748252148,4.196038635
AT3G45870,,252550_at,3.662776186,3.651306661,3.409228711,3.748180617,3.663478251,3.752656657,3.920894084,3.931330445,3.820413762,3.734625481,3.694380153,3.723413134
AT3G45880,,252551_at,4.620836402,4.327999479,3.881666632,4.200665105,3.960520957,3.997173645,3.996637071,3.623940563,4.437990173,4.371427085,3.960632028,3.831073314
AT3G45900,,252552_at,6.809616319,6.656756308,6.132585807,6.376213668,7.059797253,6.57396248,6.918736312,6.958372341,6.327938788,6.56165903,6.960127138,7.228496331
AT3G45910,,252553_at,3.432093524,3.480740798,3.623944905,3.702472064,3.573386657,3.716791465,3.808037752,3.624125642,3.833594556,3.588427692,3.681344409,3.636763333
AT3G45940,XYL2,252555_at,3.46734403,3.346397797,3.423808401,3.477946434,3.166054828,3.35822853,3.594832881,3.421258908,3.441939007,3.446034379,3.438181105,3.483246353
AT3G45950,,252556_at,3.533544066,3.496424144,3.405379207,3.490011019,3.666912419,3.592115522,3.553019022,3.453914183,3.561357089,3.497943519,3.521743726,3.494421673
AT3G45960,EXLA3,252557_at,5.344232894,5.05558363,4.528660205,4.674338603,6.104076771,4.690438088,4.644041056,4.9421023,4.419046756,5.121561558,4.565397694,5.665834146
AT3G45970,EXLA1,252563_at,9.024214005,9.014009179,9.409666043,9.428743619,11.66338142,12.15822801,11.0862136,11.24671751,9.502088359,8.805856121,11.15888843,11.55843721
AT3G45980,H2B,252561_at,10.73126805,10.94115556,10.20428398,10.50752894,8.423803947,8.174299774,8.590907516,8.414665028,10.64872043,10.45619673,8.748627632,8.398791594
AT3G45990,ADF11,252558_at,3.593456786,3.458941058,3.457255629,3.529599988,3.811607351,3.672249051,3.514661833,3.347938526,3.513979115,3.574517967,3.383255882,3.516799784
AT3G46000,ADF2,252565_at,8.945460034,9.141653235,9.50504825,9.119805063,9.77913706,9.706793013,9.623463498,9.846413263,9.180156707,8.946407819,9.687581815,9.683172493
AT3G46010,ADF1,252564_at,11.05011407,11.06851618,10.83631888,10.59538603,10.49972686,9.481777214,9.894208598,10.51798857,10.530987,11.00920627,9.973768994,10.46574634
AT3G46020,,252559_at,5.239712052,5.363980016,4.562341068,4.717710103,4.591431261,4.434716077,4.592695655,4.483554591,4.571423729,4.878758606,4.718157518,4.703383373
AT3G46030,HTB11,252560_at,9.771803183,9.858124076,8.891091807,9.5750703,8.6348829,8.483544188,8.691819652,8.302455916,9.429185991,9.73545215,8.627292508,8.650831222
AT3G46040,RPS15AD,252566_at,11.65329989,11.62874429,11.36105363,11.4811559,10.60180992,10.54112451,10.83434517,10.93021415,11.5041095,11.44105127,10.91837084,10.91794458
AT3G46060,RABE1C,252514_at,9.71618171,9.657253988,9.628283704,9.691026078,9.958275204,9.493394387,9.580289822,9.890048828,9.587527257,9.717413065,9.597098284,9.884064231
AT3G46070,,252567_at,3.960478028,4.124052793,4.232777243,3.83085148,4.132081836,3.744377452,3.714629772,3.896617757,3.876470846,3.877491829,3.843468459,3.704113992
AT3G46100,ATHRS1,252516_at,8.329605532,8.320433457,8.241197214,8.415333708,8.030103046,7.434147867,8.025885358,8.289037272,8.429437121,8.45503037,8.031916329,8.011324587
AT3G46110,,252533_at,8.495797026,8.481477258,7.131878113,7.266525065,6.898402796,5.468849989,5.608616585,6.964285414,7.498663472,8.626484633,5.940627352,6.511185821
AT3G46130,ATMYB48,252534_at,4.093243795,3.92894576,3.984518506,3.998367257,4.123527861,4.006273058,4.005861833,4.073874944,4.076602984,4.243998987,3.992272247,4.060606701
AT3G46150,,252535_at,4.758873243,4.691048357,4.608175825,4.493445986,4.672934615,4.502290411,4.656642215,4.559906721,4.628000946,4.52264349,4.545455387,4.815119649
AT3G46170,,252505_at,3.660747284,3.609571603,3.629942593,3.705019083,3.947278061,3.6611152,3.748317649,3.889877219,3.738185417,3.569029294,3.758294512,3.564862161
AT3G46180,UTR5,252506_at,6.472474935,6.459244704,6.61486374,6.434613979,6.258733393,6.581071208,6.513517999,5.754379387,6.541765544,6.136646163,6.514733509,6.352612192
AT3G46200,NUDT9,252507_at,7.170735584,7.226453941,7.913316064,7.432239094,7.790982568,8.076369967,8.045289333,7.798685824,7.269458783,7.281054072,7.9290304,7.973852946
AT3G46210,RRP46,252508_at,8.472931901,8.344971738,6.945298679,7.92756818,5.877514337,5.459649329,5.832903957,6.180043987,8.216541321,8.576265582,6.00031393,5.897725225
AT3G46220,,252513_at,7.440123692,7.343928984,8.54211732,7.926809557,8.082479517,8.504011756,8.321114599,8.027691547,7.641588146,7.292577708,8.323124153,8.061535501
AT3G46230,HSP17.4A,252515_at,5.773131956,5.923368871,3.858156317,4.359655547,4.978011397,4.78099604,4.257627229,4.842554936,4.224769733,4.637648213,4.329249024,5.34813055
AT3G46240,,252509_at,4.278733126,4.171791448,4.359280418,4.31697032,4.348857957,4.278569284,4.574361261,4.347581273,4.249549577,4.295836968,4.438782345,4.346725367
AT3G46270,,252510_at,3.80262841,3.784593252,3.83076743,3.683108543,3.750829162,3.868750986,3.699371978,3.711321559,3.769485984,3.745216793,3.688028702,3.679897704
AT3G46280,,252511_at,10.7189437,10.70692843,10.81297316,11.29173748,9.5874638,9.047029056,9.335061507,9.183745547,11.40384345,10.7066433,9.294357593,9.744448713
AT3G46290,HERK1,252512_at,6.683476625,6.886447535,6.869245651,7.462726322,7.781114544,7.714102195,7.668206917,7.083645591,7.217611489,7.143446921,7.643776749,7.496201432
AT3G46340,,252517_at,3.628746534,3.658438055,3.503650293,3.959156852,4.068517929,3.728257781,3.614275181,3.899586757,3.730898605,3.658756169,3.684125281,3.558977898
AT3G46350,,252518_at,3.50665717,3.524384699,3.54665838,3.359596694,3.935390258,3.605911606,3.49729844,3.695162235,3.624772616,3.735853538,3.649098632,3.709978614
AT3G46360,,252519_at,4.925969026,4.343063045,4.412631706,4.561454257,4.720420854,4.573417585,4.912472997,5.018873245,4.675291766,4.631518773,4.704882147,4.692899597
AT3G46370,,252520_at,3.571873981,3.387463368,3.721049389,3.974836699,3.686247012,3.643334196,3.784044387,3.859008807,3.770599568,4.019180058,3.735384803,3.765711573
AT3G46380,,252521_at,5.452567422,5.205665403,4.718992329,5.165546265,5.770357153,4.962402693,5.225652507,5.780285535,5.028227956,5.685887909,5.365084706,5.407922121
AT3G46400,,252523_at,3.539389935,3.348055132,3.412383757,3.466809609,3.483246353,3.396804702,3.50742041,3.719110625,3.355606776,3.432937322,3.507784193,3.477455581
AT3G46430,,252524_at,10.70061051,10.67428553,10.47582538,10.682576,10.94774945,10.70919952,10.9205803,10.99604363,10.85324427,10.9231018,10.86109618,11.15502639
AT3G46440,UXS5,252527_at,10.29556487,10.43770881,10.11410451,9.831315443,10.21610585,9.833350459,9.869131249,9.70795087,9.994514487,10.38453793,9.793280386,10.12942429
AT3G46450,,252525_at,7.230118866,7.288671838,8.34312848,7.560695126,9.024752413,10.12188226,9.318915085,8.866937253,7.650577126,6.720971982,9.385523261,8.979089204
AT3G46460,UBC13,252528_at,8.62901965,8.317088788,8.524940768,8.855304759,8.892018116,8.855133441,8.977304497,9.234102365,8.912180268,8.458941388,8.952215514,9.007758041
AT3G46480,,252526_at,3.939608983,3.727868511,3.721049389,3.700652864,3.738395668,3.822124301,3.683720089,3.691962482,3.683383961,3.838541515,3.679500336,3.676247085
AT3G46490,,252529_at,4.370696187,3.93799922,4.241725959,4.441871838,4.55523505,4.053937833,4.414361912,4.19620599,4.415881415,4.106578429,4.336437626,4.372764281
AT3G46500,,252530_at,3.423621257,3.251023433,3.460476144,3.593716693,3.373841783,3.298701731,3.413068736,3.492298304,3.629513731,3.282540438,3.461036776,3.371537171
AT3G46510,PUB13,252486_at,7.633062475,7.6839985,7.644676616,8.13362022,7.88930875,7.96832949,8.202243573,7.343901111,8.135708735,7.578634617,8.222223674,7.587389354
AT3G46520,ACT12,252531_at,3.542580116,3.659084274,3.662696677,3.491446649,3.75017609,4.048683283,4.099625243,3.748573919,3.753814301,3.776795465,4.050528041,3.694620964
AT3G46530,RPP13,252485_at,7.822128065,7.516909527,7.658927332,7.672346611,7.924258669,8.297311181,7.933177215,8.056559599,7.772346788,7.393811008,7.841188782,7.922897381
AT3G46540,,252478_at,9.70605194,9.715733364,9.196517532,9.335393408,9.302106513,8.872816772,9.273945532,9.589942073,9.308037133,9.358196315,9.32518615,9.213302499
AT3G46560,TIM9,252479_at,9.793243892,9.867134282,9.356189015,9.641178432,8.602729745,8.373868413,8.616507924,8.909610106,9.781512438,10.21496095,8.66066936,8.550543663
AT3G46570,,252532_at,3.687268795,3.46621642,3.715172914,3.588455285,3.703285367,3.552470058,3.558773884,3.670084408,3.890207068,3.485851529,3.649098632,3.647008262
AT3G46580,MBD5,252480_at,6.81168157,6.601411679,6.538904845,7.001679167,6.261657528,6.138977257,6.589392343,6.462457967,7.294960475,6.767739823,6.772228087,5.564744275
